timestamp,frame_index,track,landmark_index,x,y,z,visibility
2025-12-04T06:36:38.444211,1,right_hand,9,0.2673206925392151,0.8276415467262268,-0.03267623111605644,1.0
2025-12-04T06:36:38.444211,1,right_hand,10,0.28302904963493347,0.7348215579986572,-0.0701623484492302,1.0
2025-12-04T06:36:38.444211,1,right_hand,11,0.22044402360916138,0.6894766092300415,-0.08122855424880981,1.0
2025-12-04T06:36:38.444211,1,right_hand,12,0.17402741312980652,0.6941365003585815,-0.08122619986534119,1.0
2025-12-04T06:36:38.444211,1,right_hand,13,0.2567234933376312,0.8945126533508301,-0.04480166360735893,1.0
2025-12-04T06:36:38.444211,1,right_hand,14,0.28385573625564575,0.8055092692375183,-0.08152401447296143,1.0
2025-12-04T06:36:38.444211,1,right_hand,15,0.22398576140403748,0.751545250415802,-0.0810416117310524,1.0
2025-12-04T06:36:38.444211,1,right_hand,16,0.17646363377571106,0.745339572429657,-0.0720166563987732,1.0
2025-12-04T06:36:38.444211,1,right_hand,17,0.2338436394929886,0.9605780243873596,-0.05798115208745003,1.0
2025-12-04T06:36:38.444211,1,right_hand,18,0.24604003131389618,0.8974929451942444,-0.0896073579788208,1.0
2025-12-04T06:36:38.444211,1,right_hand,19,0.2103169858455658,0.8433186411857605,-0.09148506075143814,1.0
2025-12-04T06:36:38.444211,1,right_hand,20,0.17888544499874115,0.8231232166290283,-0.08517590910196304,1.0
2025-12-04T06:36:38.444211,1,right_hand,0,0.1532118022441864,0.1057310700416565,-2.694032161798532e-07,1.0
2025-12-04T06:36:38.444211,1,right_hand,1,0.16137626767158508,0.0754353404045105,-0.04941893741488457,1.0
2025-12-04T06:36:38.444211,1,right_hand,2,0.16315163671970367,0.06307633221149445,-0.09759366512298584,1.0
2025-12-04T06:36:38.444211,1,right_hand,3,0.14863042533397675,0.08470594882965088,-0.13936768472194672,1.0
2025-12-04T06:36:38.444211,1,right_hand,4,0.14151161909103394,0.11842474341392517,-0.17919334769248962,1.0
2025-12-04T06:36:38.444211,1,right_hand,5,0.2715609669685364,0.177688866853714,-0.10203513503074646,1.0
2025-12-04T06:36:38.444211,1,right_hand,6,0.20234254002571106,0.23941391706466675,-0.15369483828544617,1.0
2025-12-04T06:36:38.444211,1,right_hand,7,0.14878714084625244,0.24934987723827362,-0.18534840643405914,1.0
2025-12-04T06:36:38.444211,1,right_hand,8,0.11985158175230026,0.2431928962469101,-0.2052379995584488,1.0
2025-12-04T06:36:38.444211,1,right_hand,9,0.2660079002380371,0.2153180092573166,-0.10273928940296173,1.0
2025-12-04T06:36:38.444211,1,right_hand,10,0.1888415515422821,0.27430617809295654,-0.1525726318359375,1.0
2025-12-04T06:36:38.444211,1,right_hand,11,0.13667061924934387,0.26213207840919495,-0.17266912758350372,1.0
2025-12-04T06:36:38.444211,1,right_hand,12,0.11236065626144409,0.23330076038837433,-0.1860523819923401,1.0
2025-12-04T06:36:38.444211,1,right_hand,13,0.2414165586233139,0.2298772931098938,-0.10513971745967865,1.0
2025-12-04T06:36:38.444211,1,right_hand,14,0.1876005083322525,0.2654067873954773,-0.14860115945339203,1.0
2025-12-04T06:36:38.444211,1,right_hand,15,0.14019200205802917,0.2558504641056061,-0.1506563425064087,1.0
2025-12-04T06:36:38.444211,1,right_hand,16,0.11952312290668488,0.23029720783233643,-0.1501246690750122,1.0
2025-12-04T06:36:38.444211,1,right_hand,17,0.20542345941066742,0.22644636034965515,-0.11115182191133499,1.0
2025-12-04T06:36:38.444211,1,right_hand,18,0.16309913992881775,0.2562548518180847,-0.140533909201622,1.0
2025-12-04T06:36:38.444211,1,right_hand,19,0.13193774223327637,0.2496231198310852,-0.1394636034965515,1.0
2025-12-04T06:36:38.444211,1,right_hand,20,0.11898932605981827,0.23107802867889404,-0.13663551211357117,1.0
2025-12-04T06:36:38.930894,2,pose,0,0.43389374017715454,0.5402313470840454,-0.41884729266166687,0.9999889135360718
2025-12-04T06:36:38.930894,2,pose,1,0.4657835364341736,0.5880311131477356,-0.3723882734775543,0.9999862909317017
2025-12-04T06:36:38.930894,2,pose,2,0.4651848077774048,0.6132330298423767,-0.37241941690444946,0.9999828338623047
2025-12-04T06:36:38.930894,2,pose,3,0.4641992449760437,0.6358327269554138,-0.3721560537815094,0.9999839067459106
2025-12-04T06:36:38.930894,2,pose,4,0.4655936062335968,0.5042586922645569,-0.3690023720264435,0.9999845027923584
2025-12-04T06:36:38.930894,2,pose,5,0.4644053280353546,0.47687435150146484,-0.3687036335468292,0.9999790191650391
2025-12-04T06:36:38.930894,2,pose,6,0.4623757004737854,0.4547412097454071,-0.36903512477874756,0.9999817609786987
2025-12-04T06:36:38.930894,2,pose,7,0.4428105354309082,0.6715912222862244,-0.11924096196889877,0.9999837875366211
2025-12-04T06:36:38.930894,2,pose,8,0.43853044509887695,0.4214773178100586,-0.09937538951635361,0.999981164932251
2025-12-04T06:36:38.930894,2,pose,9,0.39085739850997925,0.5918872952461243,-0.3254319131374359,0.9999833106994629
2025-12-04T06:36:38.930894,2,pose,10,0.3914807438850403,0.4924176335334778,-0.3217613995075226,0.9999822378158569
2025-12-04T06:36:38.930894,2,pose,11,0.2654705047607422,0.8082841038703918,-0.043496232479810715,0.999660849571228
2025-12-04T06:36:38.930894,2,pose,12,0.24543218314647675,0.2372274398803711,0.017274072393774986,0.9988001585006714
2025-12-04T06:36:38.930894,2,pose,13,0.058923542499542236,0.9506996273994446,-0.444055438041687,0.8131944537162781
2025-12-04T06:36:38.930894,2,pose,14,0.008935675024986267,0.04983508586883545,-0.3804243803024292,0.7339667677879333
2025-12-04T06:36:38.930894,2,pose,15,0.09128399193286896,0.8552504777908325,-1.0325053930282593,0.9655791521072388
2025-12-04T06:36:38.930894,2,pose,16,0.0822061151266098,0.1258881688117981,-1.0879124402999878,0.9400032758712769
2025-12-04T06:36:38.930894,2,pose,17,0.11069633066654205,0.835839033126831,-1.1384042501449585,0.9476916193962097
2025-12-04T06:36:38.930894,2,pose,18,0.11848650872707367,0.1552860140800476,-1.2069411277770996,0.9174360632896423
2025-12-04T06:36:38.930894,2,pose,19,0.15964122116565704,0.8072722554206848,-1.0874279737472534,0.9582738876342773
2025-12-04T06:36:38.930894,2,pose,20,0.16212604939937592,0.18153318762779236,-1.1630375385284424,0.9336448907852173
2025-12-04T06:36:38.930894,2,pose,21,0.14930672943592072,0.7972688674926758,-1.027740478515625,0.9470311999320984
2025-12-04T06:36:38.930894,2,pose,22,0.1513427048921585,0.19602635502815247,-1.091214656829834,0.9264630675315857
2025-12-04T06:36:38.930894,2,pose,23,-0.1394711136817932,0.766497790813446,-0.04996132105588913,0.012504322454333305
2025-12-04T06:36:38.930894,2,pose,24,-0.1408783495426178,0.3536438047885895,0.05438956990838051,0.011277977377176285
2025-12-04T06:36:38.930894,2,pose,25,-0.46617454290390015,0.7537207007408142,-0.12965427339076996,0.0015033179661259055
2025-12-04T06:36:38.930894,2,pose,26,-0.46826380491256714,0.3744042217731476,0.007521719206124544,0.0006869935896247625
2025-12-04T06:36:38.930894,2,pose,27,-0.7725623846054077,0.7541898488998413,0.24386239051818848,2.6733964659797493e-06
2025-12-04T06:36:38.930894,2,pose,28,-0.7695003747940063,0.36647674441337585,0.2594926655292511,2.755259174591629e-06
2025-12-04T06:36:38.930894,2,pose,29,-0.8238086104393005,0.762522280216217,0.25703203678131104,1.2076212669853703e-06
2025-12-04T06:36:38.930894,2,pose,30,-0.8185995221138,0.35811465978622437,0.2730821967124939,1.5773373434058158e-06
2025-12-04T06:36:38.930894,2,pose,31,-0.8752086162567139,0.70093834400177,-0.16774490475654602,1.0551677405601367e-05
2025-12-04T06:36:38.930894,2,pose,32,-0.8747665286064148,0.42452239990234375,-0.16884739696979523,1.6702520952094346e-05
2025-12-04T06:36:38.930894,2,left_hand,0,0.16563305258750916,0.09533359110355377,-2.623174282234686e-07,1.0
2025-12-04T06:36:38.930894,2,left_hand,1,0.16131526231765747,0.16655239462852478,-0.02839519828557968,1.0
2025-12-04T06:36:38.930894,2,left_hand,2,0.15287497639656067,0.23792995512485504,-0.06348731368780136,1.0
2025-12-04T06:36:38.930894,2,left_hand,3,0.14256709814071655,0.2896827757358551,-0.09680844098329544,1.0
2025-12-04T06:36:38.930894,2,left_hand,4,0.14629988372325897,0.3390086889266968,-0.13208167254924774,1.0
2025-12-04T06:36:38.930894,2,left_hand,5,0.26400312781333923,0.2734993100166321,-0.07741432636976242,1.0
2025-12-04T06:36:38.930894,2,left_hand,6,0.20185063779354095,0.33570006489753723,-0.12394862622022629,1.0
2025-12-04T06:36:38.930894,2,left_hand,7,0.15748924016952515,0.32020971179008484,-0.1545027643442154,1.0
2025-12-04T06:36:38.930894,2,left_hand,8,0.13036423921585083,0.29356053471565247,-0.17429378628730774,1.0
2025-12-04T06:36:38.930894,2,left_hand,9,0.2707669734954834,0.2089841216802597,-0.08723387867212296,1.0
2025-12-04T06:36:38.930894,2,left_hand,10,0.20960712432861328,0.2728955149650574,-0.1313876360654831,1.0
2025-12-04T06:36:38.930894,2,left_hand,11,0.16609656810760498,0.2584342360496521,-0.15506882965564728,1.0
2025-12-04T06:36:38.930894,2,left_hand,12,0.1406610608100891,0.22943274676799774,-0.17326244711875916,1.0
2025-12-04T06:36:38.930894,2,left_hand,13,0.2561990022659302,0.13256481289863586,-0.09796539694070816,1.0
2025-12-04T06:36:38.930894,2,left_hand,14,0.22457726299762726,0.17757225036621094,-0.14437399804592133,1.0
2025-12-04T06:36:38.930894,2,left_hand,15,0.18398267030715942,0.18399393558502197,-0.16095498204231262,1.0
2025-12-04T06:36:38.930894,2,left_hand,16,0.15823468565940857,0.17452841997146606,-0.1708311140537262,1.0
2025-12-04T06:36:38.930894,2,left_hand,17,0.228888139128685,0.05644240975379944,-0.10895535349845886,1.0
2025-12-04T06:36:38.930894,2,left_hand,18,0.21307116746902466,0.04694753885269165,-0.1521407663822174,1.0
2025-12-04T06:36:38.930894,2,left_hand,19,0.18975961208343506,0.05455172061920166,-0.16763579845428467,1.0
2025-12-04T06:36:38.930894,2,left_hand,20,0.17157866060733795,0.060364142060279846,-0.17621676623821259,1.0
2025-12-04T06:36:38.930894,2,right_hand,0,0.10516086965799332,0.8239172101020813,-7.042069682938745e-07,1.0
2025-12-04T06:36:38.930894,2,right_hand,1,0.1178770661354065,0.7555515766143799,-0.01377074234187603,1.0
2025-12-04T06:36:38.930894,2,right_hand,2,0.17131705582141876,0.6609182357788086,-0.022211993113160133,1.0
2025-12-04T06:36:38.930894,2,right_hand,3,0.209630087018013,0.6043051481246948,-0.03268754482269287,1.0
2025-12-04T06:36:38.930894,2,right_hand,4,0.2277601808309555,0.5901831984519958,-0.04203057661652565,1.0
2025-12-04T06:36:38.930894,2,right_hand,5,0.2541443705558777,0.7273770570755005,-0.013540757820010185,1.0
2025-12-04T06:36:38.930894,2,right_hand,6,0.28704893589019775,0.6699138283729553,-0.047218240797519684,1.0
2025-12-04T06:36:38.930894,2,right_hand,7,0.24957813322544098,0.6155844330787659,-0.06840687990188599,1.0
2025-12-04T06:36:38.930894,2,right_hand,8,0.2096453756093979,0.5988296866416931,-0.07889668643474579,1.0
2025-12-04T06:36:38.930894,2,right_hand,9,0.2555776834487915,0.7918608784675598,-0.022802874445915222,1.0
2025-12-04T06:36:38.930894,2,right_hand,10,0.28399887681007385,0.7047262191772461,-0.05976397171616554,1.0
2025-12-04T06:36:38.930894,2,right_hand,11,0.2228190302848816,0.6505333781242371,-0.07012096792459488,1.0
2025-12-04T06:36:38.930894,2,right_hand,12,0.17707471549510956,0.6537966132164001,-0.06831580400466919,1.0
2025-12-04T06:36:38.930894,2,right_hand,13,0.24191069602966309,0.8584648370742798,-0.03664308041334152,1.0
2025-12-04T06:36:38.930894,2,right_hand,14,0.2803111970424652,0.7711610794067383,-0.07235481590032578,1.0
2025-12-04T06:36:38.930894,2,right_hand,15,0.22485485672950745,0.7067574858665466,-0.07305029034614563,1.0
2025-12-04T06:36:38.930894,2,right_hand,16,0.1816907823085785,0.699908971786499,-0.06390827149152756,1.0
2025-12-04T06:36:38.930894,2,right_hand,17,0.21778865158557892,0.9244216084480286,-0.051514558494091034,1.0
2025-12-04T06:36:38.930894,2,right_hand,18,0.24425168335437775,0.8548633456230164,-0.08064667880535126,1.0
2025-12-04T06:36:38.930894,2,right_hand,19,0.21393908560276031,0.787580132484436,-0.08404817432165146,1.0
2025-12-04T06:36:38.930894,2,right_hand,20,0.18631702661514282,0.7631492614746094,-0.07943208515644073,1.0
2025-12-04T06:36:39.274276,3,pose,0,0.4258284270763397,0.5417649149894714,-0.46934565901756287,0.9999474287033081
2025-12-04T06:36:39.274276,3,pose,1,0.46062687039375305,0.589332640171051,-0.4254264533519745,0.9999443292617798
2025-12-04T06:36:39.274276,3,pose,2,0.46047309041023254,0.6127724051475525,-0.4256756901741028,0.9999494552612305
2025-12-04T06:36:39.274276,3,pose,3,0.45998308062553406,0.6328379511833191,-0.42570793628692627,0.999947190284729
2025-12-04T06:36:39.274276,3,pose,4,0.4602378308773041,0.5104259252548218,-0.4179811477661133,0.9999368190765381
2025-12-04T06:36:39.274276,3,pose,5,0.45961830019950867,0.48338791728019714,-0.4179387390613556,0.9999322891235352
2025-12-04T06:36:39.274276,3,pose,6,0.45822641253471375,0.4596215486526489,-0.4183059334754944,0.9999301433563232
2025-12-04T06:36:39.274276,3,pose,7,0.4407016932964325,0.6694967746734619,-0.14831693470478058,0.9999567270278931
2025-12-04T06:36:39.274276,3,pose,8,0.43592754006385803,0.43484413623809814,-0.11322665959596634,0.9999139308929443
2025-12-04T06:36:39.274276,3,pose,9,0.38389745354652405,0.584442138671875,-0.36296212673187256,0.9999452829360962
2025-12-04T06:36:39.274276,3,pose,10,0.381848007440567,0.5010607242584229,-0.35434988141059875,0.9999295473098755
2025-12-04T06:36:39.274276,3,pose,11,0.27055320143699646,0.8251562714576721,-0.07187696546316147,0.9995224475860596
2025-12-04T06:36:39.274276,3,pose,12,0.2540452778339386,0.2714405059814453,0.07222883403301239,0.9969037175178528
2025-12-04T06:36:39.274276,3,pose,13,0.07168397307395935,0.9467203617095947,-0.4491942226886749,0.9266256093978882
2025-12-04T06:36:39.274276,3,pose,14,0.05855604633688927,0.0716773271560669,-0.32199206948280334,0.6802052855491638
2025-12-04T06:36:39.274276,3,pose,15,0.110321044921875,0.7934787273406982,-0.9310352206230164,0.9544798135757446
2025-12-04T06:36:39.274276,3,pose,16,0.1287190020084381,0.141813725233078,-1.0212970972061157,0.7751536965370178
2025-12-04T06:36:39.274276,3,pose,17,0.11080312728881836,0.7205429077148438,-1.0341331958770752,0.9373498558998108
2025-12-04T06:36:39.274276,3,pose,18,0.13933338224887848,0.15128469467163086,-1.1469093561172485,0.733309268951416
2025-12-04T06:36:39.274276,3,pose,19,0.15548783540725708,0.6920188069343567,-0.9984192252159119,0.95237797498703
2025-12-04T06:36:39.274276,3,pose,20,0.1667613983154297,0.18040180206298828,-1.1232880353927612,0.7756562829017639
2025-12-04T06:36:39.274276,3,pose,21,0.14857858419418335,0.6975043416023254,-0.9259025454521179,0.9221770763397217
2025-12-04T06:36:39.274276,3,pose,22,0.1559436321258545,0.19925200939178467,-1.0337337255477905,0.7445932030677795
2025-12-04T06:36:39.274276,3,pose,23,-0.14670711755752563,0.7676342129707336,-0.07003459334373474,0.04610888659954071
2025-12-04T06:36:39.274276,3,pose,24,-0.1465868055820465,0.4031749963760376,0.07285304367542267,0.04855479672551155
2025-12-04T06:36:39.274276,3,pose,25,-0.38557326793670654,0.7290546894073486,-0.4432728886604309,0.17749559879302979
2025-12-04T06:36:39.274276,3,pose,26,-0.4094585180282593,0.36908435821533203,-0.40105047821998596,0.08091109991073608
2025-12-04T06:36:39.274276,3,pose,27,-0.7671827077865601,0.7478228807449341,-0.2458551973104477,0.003699379740282893
2025-12-04T06:36:39.274276,3,pose,28,-0.7761980295181274,0.40144357085227966,-0.35948336124420166,0.0028991589788347483
2025-12-04T06:36:39.274276,3,pose,29,-0.8201329708099365,0.7533190250396729,-0.24679099023342133,0.0017564435256645083
2025-12-04T06:36:39.274276,3,pose,30,-0.8282743096351624,0.41008472442626953,-0.36782827973365784,0.002146155573427677
2025-12-04T06:36:39.274276,3,pose,31,-0.8832817077636719,0.6879438161849976,-0.6636592149734497,0.0044673471711575985
2025-12-04T06:36:39.274276,3,pose,32,-0.8836280107498169,0.4087013006210327,-0.7815316915512085,0.005113387480378151
2025-12-04T06:36:39.274276,3,left_hand,0,0.16307000815868378,0.06556187570095062,-1.1754034190403218e-08,1.0
2025-12-04T06:36:39.274276,3,left_hand,1,0.15548700094223022,0.16762353479862213,-0.03148471191525459,1.0
2025-12-04T06:36:39.274276,3,left_hand,2,0.16329878568649292,0.27282947301864624,-0.06284885108470917,1.0
2025-12-04T06:36:39.274276,3,left_hand,3,0.17034143209457397,0.3559153974056244,-0.09355750679969788,1.0
2025-12-04T06:36:39.274276,3,left_hand,4,0.18845903873443604,0.41608789563179016,-0.1258702576160431,1.0
2025-12-04T06:36:39.274276,3,left_hand,5,0.2435593456029892,0.2800793945789337,-0.0716911107301712,1.0
2025-12-04T06:36:39.274276,3,left_hand,6,0.2340523600578308,0.36375027894973755,-0.12028186768293381,1.0
2025-12-04T06:36:39.274276,3,left_hand,7,0.20081625878810883,0.3829246461391449,-0.15174731612205505,1.0
2025-12-04T06:36:39.274276,3,left_hand,8,0.17304366827011108,0.380781888961792,-0.17151078581809998,1.0
2025-12-04T06:36:39.274276,3,left_hand,9,0.254455029964447,0.20939937233924866,-0.08222813904285431,1.0
2025-12-04T06:36:39.274276,3,left_hand,10,0.2551349699497223,0.29145750403404236,-0.13701656460762024,1.0
2025-12-04T06:36:39.274276,3,left_hand,11,0.20504909753799438,0.31932687759399414,-0.16679596900939941,1.0
2025-12-04T06:36:39.274276,3,left_hand,12,0.1676446795463562,0.31811314821243286,-0.1842219978570938,1.0
2025-12-04T06:36:39.274276,3,left_hand,13,0.24881646037101746,0.12784716486930847,-0.09458888322114944,1.0
2025-12-04T06:36:39.274276,3,left_hand,14,0.26936763525009155,0.19652211666107178,-0.14746661484241486,1.0
2025-12-04T06:36:39.274276,3,left_hand,15,0.2158920168876648,0.243038609623909,-0.1671655774116516,1.0
2025-12-04T06:36:39.274276,3,left_hand,16,0.17449873685836792,0.2625688314437866,-0.1757005751132965,1.0
2025-12-04T06:36:39.274276,3,left_hand,17,0.22984878718852997,0.04558257758617401,-0.10753203928470612,1.0
2025-12-04T06:36:39.274276,3,left_hand,18,0.22817963361740112,0.0643274337053299,-0.15423768758773804,1.0
2025-12-04T06:36:39.274276,3,left_hand,19,0.19688227772712708,0.09907309710979462,-0.172397181391716,1.0
2025-12-04T06:36:39.274276,3,left_hand,20,0.17071612179279327,0.12312746047973633,-0.18196362257003784,1.0
2025-12-04T06:36:39.274276,3,right_hand,0,0.1351841688156128,0.7787202000617981,-5.538740310839785e-07,1.0
2025-12-04T06:36:39.274276,3,right_hand,1,0.13879814743995667,0.715358555316925,-0.015926707535982132,1.0
2025-12-04T06:36:39.274276,3,right_hand,2,0.17668552696704865,0.6317698955535889,-0.025227030739188194,1.0
2025-12-04T06:36:39.274276,3,right_hand,3,0.2045181542634964,0.5777710676193237,-0.035443294793367386,1.0
2025-12-04T06:36:39.274276,3,right_hand,4,0.21887089312076569,0.5743744373321533,-0.044087693095207214,1.0
2025-12-04T06:36:39.274276,3,right_hand,5,0.2651155889034271,0.6781940460205078,-0.010852908715605736,1.0
2025-12-04T06:36:39.274276,3,right_hand,6,0.2780086100101471,0.6218712329864502,-0.03798246011137962,1.0
2025-12-04T06:36:39.274276,3,right_hand,7,0.24323630332946777,0.5812287330627441,-0.05609038099646568,1.0
2025-12-04T06:36:39.274276,3,right_hand,8,0.20555666089057922,0.5680645704269409,-0.06529642641544342,1.0
2025-12-04T06:36:39.274276,3,right_hand,9,0.27060091495513916,0.7345982789993286,-0.017408501356840134,1.0
2025-12-04T06:36:39.274276,3,right_hand,10,0.28171104192733765,0.6587157249450684,-0.04753880947828293,1.0
2025-12-04T06:36:39.274276,3,right_hand,11,0.23423635959625244,0.6165733933448792,-0.06011977046728134,1.0
2025-12-04T06:36:39.274276,3,right_hand,12,0.19568049907684326,0.614560604095459,-0.06184510514140129,1.0
2025-12-04T06:36:39.274276,3,right_hand,13,0.26116281747817993,0.796088695526123,-0.027951547876000404,1.0
2025-12-04T06:36:39.274276,3,right_hand,14,0.2843911647796631,0.7160195708274841,-0.059349700808525085,1.0
2025-12-04T06:36:39.274276,3,right_hand,15,0.2383652776479721,0.6592015027999878,-0.0634865090250969,1.0
2025-12-04T06:36:39.274276,3,right_hand,16,0.19908855855464935,0.6469368934631348,-0.058445043861866,1.0
2025-12-04T06:36:39.274276,3,right_hand,17,0.23847602307796478,0.8562546968460083,-0.03956959396600723,1.0
2025-12-04T06:36:39.274276,3,right_hand,18,0.2527848780155182,0.7893736958503723,-0.06760044395923615,1.0
2025-12-04T06:36:39.274276,3,right_hand,19,0.2224380522966385,0.7349255084991455,-0.07157211005687714,1.0
2025-12-04T06:36:39.274276,3,right_hand,20,0.19168540835380554,0.7156667709350586,-0.06766335666179657,1.0
2025-12-04T06:36:39.611381,4,pose,0,0.41864013671875,0.5359079837799072,-0.43084225058555603,0.9999715089797974
2025-12-04T06:36:39.611381,4,pose,1,0.4519033432006836,0.5814743041992188,-0.39621326327323914,0.9999586343765259
2025-12-04T06:36:39.611381,4,pose,2,0.451349139213562,0.6066369414329529,-0.3961346447467804,0.999954342842102
2025-12-04T06:36:39.611381,4,pose,3,0.4500991702079773,0.6299307346343994,-0.39594846963882446,0.999955415725708
2025-12-04T06:36:39.611381,4,pose,4,0.452217161655426,0.500899076461792,-0.3924371004104614,0.999956488609314
2025-12-04T06:36:39.611381,4,pose,5,0.4514313340187073,0.47482842206954956,-0.39182916283607483,0.9999464750289917
2025-12-04T06:36:39.611381,4,pose,6,0.44972938299179077,0.45127543807029724,-0.3921131193637848,0.9999481439590454
2025-12-04T06:36:39.611381,4,pose,7,0.4323136508464813,0.667745053768158,-0.15794073045253754,0.9999611377716064
2025-12-04T06:36:39.611381,4,pose,8,0.42811769247055054,0.4186892807483673,-0.13223159313201904,0.9999542236328125
2025-12-04T06:36:39.611381,4,pose,9,0.3776511549949646,0.5815512537956238,-0.33923524618148804,0.9999666213989258
2025-12-04T06:36:39.611381,4,pose,10,0.3784356117248535,0.49333474040031433,-0.33391767740249634,0.9999643564224243
2025-12-04T06:36:39.611381,4,pose,11,0.269403874874115,0.7944524884223938,-0.0680999681353569,0.9998206496238708
2025-12-04T06:36:39.611381,4,pose,12,0.2650371789932251,0.2551038861274719,0.010238021612167358,0.9993723034858704
